time_published,title,sentiment_score,sentiment_label,ticker
2025-11-06 19:18:00,WEX Shares Decline 3.6% Since Reporting Q3 Earnings Beat,0.08811,Neutral,WEX
2025-10-29 13:50:03,Are You a Momentum Investor? This 1 Stock Could Be the Perfect Pick,0.413811,Bullish,WEX
2025-10-24 14:32:00,Xylem Gears Up to Report Q3 Earnings: What's in the Offing?,0.277859,Somewhat-Bullish,WEX
2025-10-22 13:25:40,"This Badger Meter Analyst Turns Bullish; Here Are Top 4 Upgrades For Wednesday - Bioage Labs  ( NASDAQ:BIOA ) , Banco Macro  ( NYSE:BMA ) ",0.23177,Somewhat-Bullish,WEX
2025-10-21 13:40:03,Are You a Value Investor? This 1 Stock Could Be the Perfect Pick,0.492606,Bullish,WEX
2025-09-30 13:40:05,Here's Why Wex  ( WEX )  is a Strong Value Stock,0.418897,Bullish,WEX
2025-09-11 13:40:04,Why Wex  ( WEX )  is a Top Value Stock for the Long-Term,0.443163,Bullish,WEX
2025-09-04 13:28:00,Best Value Stocks to Buy for September 4th,0.155825,Somewhat-Bullish,WEX
2025-08-29 16:14:00,"Zacks Industry Outlook Highlights Visa, Mastercard, Fiserv, PayPal Holdings and WEX",0.327411,Somewhat-Bullish,WEX
2025-08-28 14:17:00,5 Financial Transaction Stocks in Focus Amid Strong Cross-Border Volumes,0.327471,Somewhat-Bullish,WEX
2025-08-22 13:40:03,Here's Why Wex  ( WEX )  is a Strong Value Stock,0.453867,Bullish,WEX
2025-08-20 13:55:01,Wex  ( WEX ) 's Technical Outlook is Bright After Key Golden Cross,0.308895,Somewhat-Bullish,WEX
2025-08-19 13:50:03,Here's Why Wex  ( WEX )  is a Strong Momentum Stock,0.390838,Bullish,WEX
2025-08-06 13:40:04,Why Wex  ( WEX )  is a Top Value Stock for the Long-Term,0.507894,Bullish,WEX
2025-08-05 15:02:03,Sell Alert: Carlos Carriedo Cashes Out $150K In WEX Stock - WEX  ( NYSE:WEX ) ,0.224234,Somewhat-Bullish,WEX
2025-07-30 13:50:00,WEX Stock Rallies 6.5% Since Q2 Earnings & Revenue Beat,0.071348,Neutral,WEX
2025-06-05 15:01:38,Chief Accounting Officer At WEX Sells $183K Of Stock - WEX  ( NYSE:WEX ) ,0.238429,Somewhat-Bullish,WEX
2025-06-03 15:01:24,Major Purchase Alert: Melissa D Smith Invests $500K In WEX Stock - WEX  ( NYSE:WEX ) ,0.267358,Somewhat-Bullish,WEX
2025-05-06 14:15:00,WEX Stock Declines 5.1% Since Q1 Earnings & Revenue Beat,0.0,Neutral,WEX
2025-04-07 17:07:00,Reasons Why Holding WEX Stock in Your Portfolio Remains a Smart Move,0.459011,Bullish,WEX
2025-03-13 16:33:00,Here's Why You Should Retain WEX Stock in Your Portfolio Now,0.449428,Bullish,WEX
2025-02-12 15:35:00,WEX Stock Rises 17% Since Q4 Earnings & Revenues Beat Estimates,0.134383,Neutral,WEX
2025-02-10 18:59:09,"Tesla To $474? Here Are 10 Top Analyst Forecasts For Monday - General Mills  ( NYSE:GIS ) , Ford Motor  ( NYSE:F ) ",0.175799,Somewhat-Bullish,WEX
2025-02-06 17:08:32,"Dow Dips 150 Points; Bristol Myers Squibb Issues Weak Outlook - American Superconductor  ( NASDAQ:AMSC ) , Digital Turbine  ( NASDAQ:APPS ) ",0.219567,Somewhat-Bullish,WEX
2024-12-26 16:39:00,Euronet Trading at a Low P/E Multiple: Time to Buy the Stock?,0.251751,Somewhat-Bullish,WEX
2024-12-06 19:45:50,P/E Ratio Insights for WEX - WEX  ( NYSE:WEX ) ,0.097465,Neutral,WEX
2024-11-01 16:54:00,WEX Stock Price Decreases 5% Post Q3 Earnings & Revenues Miss,0.074259,Neutral,WEX
2024-10-25 00:30:13,Wex  ( WEX )  Q3 2024 Earnings Call Transcript,0.23664,Somewhat-Bullish,WEX
2024-10-17 13:50:12,Why Wex  ( WEX )  is a Top Momentum Stock for the Long-Term,0.383907,Bullish,WEX
2024-10-16 19:24:06,Bank of America To Rally Around 19%? Here Are 10 Top Analyst Forecasts For Wednesday - Bank of America  ( NYSE:BAC ) ,0.242094,Somewhat-Bullish,WEX
2024-10-14 13:40:13,Are You a Value Investor? This 1 Stock Could Be the Perfect Pick,0.468427,Bullish,WEX
2024-10-03 17:17:00,Here's Why You Should Retain WEX Stock in Your Portfolio,0.402528,Bullish,WEX
2024-09-26 13:40:13,Here's Why Wex  ( WEX )  is a Strong Value Stock,0.48147,Bullish,WEX
2024-09-12 11:29:00,Here's Why You Should Retain WEX Stock in Your Portfolio Now,0.388806,Bullish,WEX
2024-08-09 14:05:00,Avis Budget  ( CAR )  Stock Gains 6% Since Q2 Earnings Miss,0.045109,Neutral,WEX
2024-08-08 15:09:00,WEX Stock Price Decreases 2% Despite Posting Q2 Earnings Beat,0.094621,Neutral,WEX
2024-07-08 08:43:00,"Zacks Industry Outlook Fiserv, Fidelity National Information, Global Payments, WEX and The Western Union",0.371163,Bullish,WEX
2024-07-05 19:02:50,"5 Financial Transaction Stocks in Focus Amid Digital Payment Boom - Fidelity National Info  ( NYSE:FIS ) , Fiserv  ( NYSE:FI ) ",0.375708,Bullish,WEX
2024-07-05 14:46:00,5 Financial Transaction Stocks in Focus Amid Digital Payment Boom,0.36513,Bullish,WEX
2024-06-19 12:55:00,WEX Rides On Revenue Stability Amid Decreasing Liquidity,0.313073,Somewhat-Bullish,WEX
2024-06-11 13:40:12,Why Wex  ( WEX )  is a Top Value Stock for the Long-Term,0.381325,Bullish,WEX
2024-06-07 17:44:00,Affirm  ( AFRM )  Expands BNPL Offerings With New Payment Options,0.21349,Somewhat-Bullish,WEX
2024-06-05 15:16:54,IX: 3 Consumer Finance Picks to Watch for Growth-Oriented Investors,0.287378,Somewhat-Bullish,WEX
2024-06-04 16:22:00,Why You Should Add Affirm  ( AFRM )  Stock to Your Portfolio Now,0.34043,Somewhat-Bullish,WEX
2024-06-04 16:17:00,Mastercard  ( MA )  Brings Biometric Checkout Program to Uruguay,0.305128,Somewhat-Bullish,WEX
2024-06-03 17:57:00,Mastercard  ( MA )  Expands Payment Options With Ant Group in China,0.315656,Somewhat-Bullish,WEX
2024-05-31 18:43:00,Mastercard  ( MA )  Solidifies Foothold in Cybersecurity With ECRC,0.248693,Somewhat-Bullish,WEX
2024-05-30 16:32:00,Mastercard  ( MA )  & HSBC Middle East to Boost Travel Payments,0.285895,Somewhat-Bullish,WEX
2024-05-29 15:09:00,Why Western Union  ( WU )  Should be on Your Investment Radar,0.340766,Somewhat-Bullish,WEX
2024-05-24 17:12:00,"Mastercard  ( MA ) , Payment24 Boost Fuel Payment Security in EEMEA",0.278251,Somewhat-Bullish,WEX
