time_published,title,sentiment_score,sentiment_label,ticker
2025-11-21 09:16:00,Zacks Investment Ideas feature highlights: Walmart and Target,0.346686,Somewhat-Bullish,HD
2025-11-20 19:28:00,HD Unveils AI Takeoffs Solution to Improve Accuracy for Pro Customers,0.4356,Bullish,HD
2025-11-20 16:21:00,Retail Royalty: Why Walmart Continues to Eclipse Competitors,0.346644,Somewhat-Bullish,HD
2025-11-20 09:25:00,Why Home Depot Is Suddenly Plunging,-0.077477,Neutral,HD
2025-11-20 09:06:00,"Zacks Investment Ideas feature highlights: Home Depot, Lowe's, Target and Walmart",0.03184,Neutral,HD
2025-11-20 08:58:00,"Zacks Earnings Trends Highlights: Target, Home Depot and Amazon",-0.009527,Neutral,HD
2025-11-20 05:01:01,Walmart will report earnings before the bell. Here's what to expect,0.231825,Somewhat-Bullish,HD
2025-11-20 00:40:00,Q3 Earnings Season: Retail Sector in Focus,-0.014221,Neutral,HD
2025-11-20 00:34:00,Q3 Earnings Season: Retail Sector in Focus,-0.014221,Neutral,HD
2025-11-19 23:30:00,Don't Give Up on Dividends: This Rock-Solid Dividend Stock Will Reward You Through Thick and Thin,0.343721,Somewhat-Bullish,HD
2025-11-19 22:18:39,Why Home Depot Stock Withered on Wednesday,-0.024303,Neutral,HD
2025-11-19 18:59:49,"Eli Lilly To Rally More Than 12%? Here Are 10 Top Analyst Forecasts For Wednesday - Bank of America  ( NYSE:BAC ) , AECOM  ( NYSE:ACM ) ",0.144022,Neutral,HD
2025-11-19 17:44:00,Retailer Earnings Paint Cloudy Economic Picture: Stocks to Watch,0.002457,Neutral,HD
2025-11-19 17:32:00,"Williams-Sonoma Q3 Earnings & Revenues Top, Comps Up Y/Y, Stock Dips",0.073498,Neutral,HD
2025-11-19 17:13:21,A 40-Year Freeze: Home Depot Sounds The Alarm On Housing Turnover - Home Depot  ( NYSE:HD ) ,0.0,Neutral,HD
2025-11-19 16:14:00,U.S. Trade Deficit Narrowed in August,0.15711,Somewhat-Bullish,HD
2025-11-19 16:13:13,Why Lowe's Companies Stock Just Popped,0.060821,Neutral,HD
2025-11-19 15:37:00,Pre-markets Recoup Some Losses Ahead of NVIDIA Earnings,0.142775,Neutral,HD
2025-11-19 15:30:00,5 Must-See Earnings Charts This Week,0.113798,Neutral,HD
2025-11-19 15:00:40,"Ohio Rep. David Taylor Bought Over $7K Worth of Home Depot Stock: Here's What You Should Know - Apple  ( NASDAQ:AAPL ) , Home Depot  ( NYSE:HD ) ",0.120116,Neutral,HD
2025-11-19 14:31:00,"Stock Market News for Nov 19, 2025",-0.153713,Somewhat-Bearish,HD
2025-11-19 13:00:00,Fold Launches Affiliate Program as Bitcoin Gift Card Gains Momentum on Holiday Gift Guides - Fold Holdings  ( NASDAQ:FLD ) ,0.414639,Bullish,HD
2025-11-19 11:22:47,"Lowe's beats on quarterly sales, but lowers full-year profit forecast amid economic uncertainty",0.0,Neutral,HD
2025-11-19 09:21:48,"Home Depot Blames Disappointing Q3 On 'Lack of Storms' As Clear Skies Hit Roofing, Plywood, Electrical Demand - Home Depot  ( NYSE:HD ) ",-0.07997,Neutral,HD
2025-11-19 05:58:40,Nasdaq Tumbles Over 1% Ahead Of Nvidia Earnings: Fear & Greed Index In 'Extreme Fear' Zone - Target  ( NYSE:TGT ) ,-0.274954,Somewhat-Bearish,HD
2025-11-19 01:22:36,"NVDA, HD, NET, PLUG, AMZN: 5 Trending Stocks Today - NVIDIA  ( NASDAQ:NVDA ) ",-0.072402,Neutral,HD
2025-11-18 20:45:30,Home Depot Stock Slips As Big Projects Dry Up - Home Depot  ( NYSE:HD ) ,-0.019691,Neutral,HD
2025-11-18 18:45:28,Home Depot Stock Falls After the Company Cut Its Earnings Outlook. Here's What Investors Need to Know.,0.128371,Neutral,HD
2025-11-18 16:58:22,Home Depot  ( HD )  Q3 2025 Earnings Call Transcript,0.241966,Somewhat-Bullish,HD
2025-11-18 16:40:06,Why Home Depot Stock Dropped Today,0.091792,Neutral,HD
2025-11-18 16:16:00,Markets Await Factory Orders Report,0.094675,Neutral,HD
2025-11-18 16:14:28,Home Depot Q3 FY25 Earnings Call Transcript - Home Depot  ( NYSE:HD ) ,0.270696,Somewhat-Bullish,HD
2025-11-18 16:07:00,Home Depot Stock Slips on Q3 Earnings Miss and Soft FY25 EPS View,0.069338,Neutral,HD
2025-11-18 15:36:00,"Pre-markets Stay Red Ahead of NVIDIA Earnings, Jobs Data",0.089889,Neutral,HD
2025-11-18 14:55:54,"Dow Falls Over 300 Points; Home Depot Posts Downbeat Earnings - Creative Global Tech  ( NASDAQ:CGTL ) , Can Fite Biofarma  ( AMEX:CANF ) ",-0.123272,Neutral,HD
2025-11-18 14:34:00,"Stock Market News for Nov 18, 2025",-0.183822,Somewhat-Bearish,HD
2025-11-18 14:03:59,"Home Depot CEO Issues Cautionary Comments On Housing Demand, Cuts Profit Outlook - Home Depot  ( NYSE:HD ) ",0.0,Neutral,HD
2025-11-18 13:23:47,"Helmerich and Payne, Invivyd, Home Depot And Other Big Stocks Moving Lower In Tuesday's Pre-Market Session - Alpha Technology Group  ( NASDAQ:ATGL ) , Fulcrum Therapeutics  ( NASDAQ:FULC ) ",-0.203627,Somewhat-Bearish,HD
2025-11-18 12:10:02,Home Depot  ( HD )  Lags Q3 Earnings Estimates,0.152589,Somewhat-Bullish,HD
2025-11-18 12:00:00,iSpring Unleashes Early Black Friday Deals on Best-Selling Water Filtration Systems - Up to 38% Off,0.492272,Bullish,HD
2025-11-18 12:00:00,Plug Power Hosts Seventh Annual Symposium Highlighting Hydrogen's Role in Energy Independence,0.263921,Somewhat-Bullish,HD
2025-11-18 10:30:02,Home Depot will report earnings before the bell. Here's what to expect,0.128241,Neutral,HD
2025-11-18 10:28:32,"Stock Market Today: Dow Jones, S&P 500 Futures Tumble-Home Depot, Axalta Coating Systems, Molina Healthcare In Focus - SPDR S&P 500  ( ARCA:SPY ) ",0.055931,Neutral,HD
2025-11-18 08:47:47,Home Depot Earnings Are Imminent; These Most Accurate Analysts Revise Forecasts Ahead Of Earnings Call - Home Depot  ( NYSE:HD ) ,-0.023794,Neutral,HD
2025-11-18 06:44:23,Dow Dips Over 550 Points Ahead Of Economic Data: Fear & Greed Index In 'Extreme Fear' Zone - AECOM  ( NYSE:ACM ) ,-0.322883,Somewhat-Bearish,HD
