open,high,low,close,volume
245.0,319.0,231.11,253.93,36230767
230.76,241.5,215.2396,227.54,11907541
235.0,249.0,218.59,240.0,7475375
230.0,241.4999,218.6,228.85,5524876
238.5,239.0,225.1501,235.16,3889138
243.5,254.8,213.0,217.39,5851868
213.51,230.95,208.55,226.74,4822045
228.12,236.26,227.9001,229.0,1985530
235.93,253.0,235.93,250.41,4241943
255.0,259.7,246.03,259.13,5307254
261.5,278.26,243.05,251.0,5418863
255.25,255.91,238.0,243.46,3977446
232.44,243.12,227.0,227.1,2726182
231.97,243.4297,231.2006,240.0,2362078
244.18,247.99,239.0001,245.1,1572750
245.5,252.36,245.29,246.0,1682799
250.0,250.0,239.99,240.19,1343844
242.0,243.695,235.4701,238.0,1727964
250.32,251.5,243.0,243.97,3138866
247.0,250.5,245.27,249.61,1462376
251.99,252.0,239.0,243.18,1711827
236.03,241.355,231.46,241.0,1846451
242.0,245.99,241.5901,242.52,1017136
245.0,249.86,243.0,246.78,1535094
247.0,252.5,243.3,251.77,1734296
251.65,271.29,250.35,270.61,3359483
269.01,301.0,263.0,297.09,5192823
290.34,294.0,262.24,265.05,5619345
266.07,271.0,244.63,251.39,4040120
254.89,273.0,253.99,266.77,3492923
258.5,272.53,254.01,272.44,2094260
273.8,276.22,264.16,265.88,1146899
261.03,262.63,241.5,250.02,2400377
254.1,260.825,247.0,252.23,1301028
256.0,264.54,254.0501,262.13,1376366
270.79,274.87,262.2,263.91,1394680
271.48,271.69,258.9,263.21,1272463
263.44,270.0,259.2,265.0,986802
263.99,265.95,239.0,239.84,2965923
249.65,249.94,229.98,235.68,2266839
241.71,246.89,237.5,240.76,1442372
243.8,244.203,232.16,235.38,1744043
237.11,241.625,232.3,234.8,1493720
234.0,244.18,230.25,241.85,1799503
245.0,251.56,243.73,248.03,1629623
253.0,262.27,250.735,260.54,2202331
259.21,268.57,253.25,264.0,1592070
269.0,273.165,264.0,266.0,1598060
267.1,274.15,259.1,274.15,1357373
275.1,283.39,267.49,282.1,1730504
277.78,309.7699,277.3,303.02,2912120
310.0,334.62,309.73,328.79,3293763
338.38,342.0,312.13,325.84,3550372
321.63,326.0,302.28,305.64,2628908
293.79,306.74,288.0,292.69,3575325
290.54,343.0,289.0,339.89,11102622
335.4,395.8,334.0,387.7,18611661
393.5,404.43,371.0,388.96,8134890
388.8,429.0,386.25,390.0,11511706
393.4,406.99,361.0123,371.26,8980225
362.0,390.07,360.61,373.28,4906271
360.4,369.1,347.26,353.96,6362584
352.49,357.9799,327.16,329.15,6977058
308.98,329.0,303.54,328.61,20379215
328.43,338.89,320.09,329.97,6427651
333.82,337.1,323.4933,325.54,3717078
332.77,346.88,324.88,334.25,8115955
329.0,350.0,329.0,349.85,5879545
349.89,359.55,338.01,341.16,4699150
341.16,343.3999,328.26,331.65,2745838
334.1,338.0,321.3,323.04,2191153
324.87,327.79,302.67,302.81,4687031
305.25,314.41,298.13,304.05,4827386
304.0,307.35,297.75,300.92,2631182
299.7,301.5605,280.73,281.4,5313844
285.41,290.8,274.44,278.24,3948459
280.62,293.49,279.3,283.83,5202595
279.99,283.6394,266.41,268.02,5736765
272.59,304.9,267.7,304.2,16546600
315.0,325.72,298.0,300.1,9106784
295.0,312.17,287.99,293.19,4524725
298.0,299.66,286.2056,293.35,3244104
295.0,306.86,294.15,296.55,2867853
305.0,313.48,300.01,303.76,4585768
306.82,308.67,290.65,291.3,3209914
293.75,295.0,284.04,286.21,3143562
289.0,289.1,280.88,281.88,2259898
288.0,289.58,282.6,286.32,1893952
284.29,287.48,279.0,285.68,2053625
